tiempo,x,y,z,xe,ye,ze
82.483,1.53,0.00,0.02,1.53,0.00,0.02
82.484,1.53,0.00,0.02,1.53,0.00,0.02
82.485,1.53,0.00,0.02,1.53,0.00,0.02
82.486,1.53,0.00,0.02,1.53,0.00,0.02
82.487,1.53,0.00,0.02,1.53,0.00,0.02
82.488,1.53,0.00,0.02,1.53,0.00,0.02
82.489,1.53,0.00,0.02,1.53,0.00,0.02
82.490,1.53,0.00,0.02,1.53,0.00,0.02
82.491,1.53,0.00,0.02,1.53,0.00,0.02
82.492,1.53,0.00,0.02,1.53,0.00,0.02
82.493,1.53,0.00,0.02,1.53,0.00,0.02
82.494,1.53,0.00,0.02,1.53,0.00,0.02
82.495,1.53,0.00,0.02,1.53,0.00,0.02
82.496,1.53,0.00,0.02,1.53,0.00,0.02
82.497,1.53,0.00,0.02,1.53,0.00,0.02
82.498,1.53,0.00,0.02,1.53,0.00,0.02
82.499,1.53,0.00,0.02,1.53,0.00,0.02
82.500,1.53,0.00,0.02,1.53,0.00,0.02
82.501,1.53,0.00,0.02,1.53,0.00,0.02
82.502,1.53,0.00,0.02,1.53,0.00,0.02
82.503,1.53,0.00,0.02,1.53,0.00,0.02
82.504,1.53,0.00,0.02,1.53,0.00,0.02
82.505,1.53,0.00,0.02,1.53,0.00,0.02
82.506,1.53,0.00,0.02,1.53,0.00,0.02
82.507,1.53,0.00,0.02,1.53,0.00,0.02
82.508,1.53,0.00,0.02,1.53,0.00,0.02
82.509,1.53,0.00,0.02,1.53,0.00,0.02
82.510,1.53,0.00,0.02,1.53,0.00,0.02
82.511,1.53,0.00,0.02,1.53,0.00,0.02
82.512,1.53,0.00,0.02,1.53,0.00,0.02
82.513,1.53,0.00,0.02,1.53,0.00,0.02
82.514,1.53,0.00,0.02,1.53,0.00,0.02
82.515,1.53,0.00,0.02,1.53,0.00,0.02
82.516,1.53,0.00,0.02,1.53,0.00,0.02
82.517,1.53,0.00,0.02,1.53,0.00,0.02
82.518,1.53,0.00,0.02,1.53,0.00,0.02
82.519,1.53,0.00,0.02,1.53,0.00,0.02
82.520,1.53,0.00,0.02,1.53,0.00,0.02
82.521,1.53,0.00,0.02,1.53,0.00,0.02
82.522,1.53,0.00,0.02,1.53,0.00,0.02
82.523,1.53,0.00,0.02,1.53,0.00,0.02
82.524,1.53,0.00,0.02,1.53,0.00,0.02
82.525,1.53,0.00,0.02,1.53,0.00,0.02
82.526,1.53,0.00,0.02,1.53,0.00,0.02
82.527,1.53,0.00,0.02,1.53,0.00,0.02
82.528,1.53,0.00,0.02,1.53,0.00,0.02
82.529,1.53,0.00,0.02,1.53,0.00,0.02
82.530,1.53,0.00,0.02,1.53,0.00,0.02
82.531,1.53,0.00,0.02,1.53,0.00,0.02
82.532,1.53,0.00,0.02,1.53,0.00,0.02
82.533,1.53,0.00,0.02,1.53,0.00,0.02
82.534,1.53,0.00,0.02,1.53,0.00,0.02
82.535,1.53,0.00,0.02,1.53,0.00,0.02
82.536,1.53,0.00,0.02,1.53,0.00,0.02
82.537,1.53,0.00,0.02,1.53,0.00,0.02
82.538,1.53,0.00,0.02,1.53,0.00,0.02
82.539,1.53,0.00,0.02,1.53,0.00,0.02
82.540,1.53,0.00,0.02,1.53,0.00,0.02
82.541,1.53,0.00,0.02,1.53,0.00,0.02
82.542,1.53,0.00,0.02,1.53,0.00,0.02
82.543,1.53,0.00,0.02,1.53,0.00,0.02
82.544,1.53,0.00,0.02,1.53,0.00,0.02
82.545,1.53,0.00,0.02,1.53,0.00,0.02
82.546,1.53,0.00,0.02,1.53,0.00,0.02
82.547,1.53,0.00,0.02,1.53,0.00,0.02
82.548,1.53,0.00,0.02,1.53,0.00,0.02
82.549,1.53,0.00,0.02,1.53,0.00,0.02
82.550,1.53,0.00,0.02,1.53,0.00,0.02
82.551,1.53,0.00,0.02,1.53,0.00,0.02
82.552,1.53,0.00,0.02,1.53,0.00,0.02
82.553,1.53,0.00,0.02,1.53,0.00,0.02
82.554,1.53,0.00,0.02,1.53,0.00,0.02
82.555,1.53,0.00,0.02,1.53,0.00,0.02
82.556,1.53,0.00,0.02,1.53,0.00,0.02
82.557,1.53,0.00,0.02,1.53,0.00,0.02
82.558,1.53,0.00,0.02,1.53,0.00,0.02
82.559,1.53,0.00,0.02,1.53,0.00,0.02
82.560,1.53,0.00,0.02,1.53,0.00,0.02
82.561,1.53,0.00,0.02,1.53,0.00,0.02
82.562,1.53,0.00,0.02,1.53,0.00,0.02
82.563,1.53,0.00,0.02,1.53,0.00,0.02
82.564,1.53,0.00,0.02,1.53,0.00,0.02
82.565,1.53,0.00,0.02,1.53,0.00,0.02
82.566,1.53,0.00,0.02,1.53,0.00,0.02
82.567,1.53,0.00,0.02,1.53,0.00,0.02
82.568,1.53,0.00,0.02,1.53,0.00,0.02
82.569,1.53,0.00,0.02,1.53,0.00,0.02
82.570,1.53,0.00,0.02,1.53,0.00,0.02
82.571,1.53,0.00,0.02,1.53,0.00,0.02
82.572,1.53,0.00,0.02,1.53,0.00,0.02
82.573,1.53,0.00,0.02,1.53,0.00,0.02
82.574,1.53,0.00,0.02,1.53,0.00,0.02
82.575,1.53,0.00,0.02,1.53,0.00,0.02
82.576,1.53,0.00,0.02,1.53,0.00,0.02
82.577,1.53,0.00,0.02,1.53,0.00,0.02
82.578,1.53,0.00,0.02,1.53,0.00,0.02
82.579,1.53,0.00,0.02,1.53,0.00,0.02
82.580,1.53,0.00,0.02,1.53,0.00,0.02
82.581,1.53,0.00,0.02,1.53,0.00,0.02
82.582,1.53,0.00,0.02,1.53,0.00,0.02
82.583,1.53,0.00,0.02,1.53,0.00,0.02
82.584,1.53,0.00,0.02,1.53,0.00,0.02
82.585,1.53,0.00,0.02,1.53,0.00,0.02
82.586,1.53,0.00,0.02,1.53,0.00,0.02
82.587,1.53,0.00,0.02,1.53,0.00,0.02
82.588,1.53,0.00,0.02,1.53,0.00,0.02
82.589,1.53,0.00,0.02,1.53,0.00,0.02
82.590,1.53,0.00,0.02,1.53,0.00,0.02
82.591,1.53,0.00,0.02,1.53,0.00,0.02
82.592,1.53,0.00,0.02,1.53,0.00,0.02
82.593,1.53,0.00,0.02,1.53,0.00,0.02
82.594,1.53,0.00,0.02,1.53,0.00,0.02
82.595,1.53,0.00,0.02,1.53,0.00,0.02
82.596,1.53,0.00,0.02,1.53,0.00,0.02
82.597,1.53,0.00,0.02,1.53,0.00,0.02
82.598,1.53,0.00,0.02,1.53,0.00,0.02
82.599,1.53,0.00,0.02,1.53,0.00,0.02
82.600,1.53,0.00,0.02,1.53,0.00,0.02
82.601,1.53,0.00,0.02,1.53,0.00,0.02
82.602,1.53,0.00,0.02,1.53,0.00,0.02
82.603,1.53,0.00,0.02,1.53,0.00,0.02
82.604,1.53,0.00,0.02,1.53,0.00,0.02
82.605,1.53,0.00,0.02,1.53,0.00,0.02
82.606,1.53,0.00,0.02,1.53,0.00,0.02
82.607,1.53,0.00,0.02,1.53,0.00,0.02
82.608,1.53,0.00,0.02,1.53,0.00,0.02
82.609,1.53,0.00,0.02,1.53,0.00,0.02
82.610,1.53,0.00,0.02,1.53,0.00,0.02
82.611,1.53,0.00,0.02,1.53,0.00,0.02
82.612,1.53,0.00,0.02,1.53,0.00,0.02
82.613,1.53,0.00,0.02,1.53,0.00,0.02
82.614,1.53,0.00,0.02,1.53,0.00,0.02
82.615,1.53,0.00,0.02,1.53,0.00,0.02
82.616,1.53,0.00,0.02,1.53,0.00,0.02
82.617,1.53,0.00,0.02,1.53,0.00,0.02
82.618,1.53,0.00,0.02,1.53,0.00,0.02
82.619,1.53,0.00,0.02,1.53,0.00,0.02
82.620,1.53,0.00,0.02,1.53,0.00,0.02
82.621,1.53,0.00,0.02,1.53,0.00,0.02
82.622,1.53,0.00,0.02,1.53,0.00,0.02
82.623,1.53,0.00,0.02,1.53,0.00,0.02
82.624,1.53,0.00,0.02,1.53,0.00,0.02
82.625,1.53,0.00,0.02,1.53,0.00,0.02
82.626,1.53,0.00,0.02,1.53,0.00,0.02
82.627,1.53,0.00,0.02,1.53,0.00,0.02
82.628,1.53,0.00,0.02,1.53,0.00,0.02
82.629,1.53,0.00,0.02,1.53,0.00,0.02
82.630,1.53,0.00,0.02,1.53,0.00,0.02
82.631,1.53,0.00,0.02,1.53,0.00,0.02
82.632,1.53,0.00,0.02,1.53,0.00,0.02
82.633,1.53,0.00,0.02,1.53,0.00,0.02
82.634,1.53,0.00,0.02,1.53,0.00,0.02
82.635,1.53,0.00,0.02,1.53,0.00,0.02
82.636,1.53,0.00,0.02,1.53,0.00,0.02
82.637,1.53,0.00,0.02,1.53,0.00,0.02
82.638,1.53,0.00,0.02,1.53,0.00,0.02
82.639,1.53,0.00,0.02,1.53,0.00,0.02
82.640,1.53,0.00,0.02,1.53,0.00,0.02
82.641,1.53,0.00,0.02,1.53,0.00,0.02
82.642,1.53,0.00,0.02,1.53,0.00,0.02
82.643,1.53,0.00,0.02,1.53,0.00,0.02
82.644,1.53,0.00,0.02,1.53,0.00,0.02
82.645,1.53,0.00,0.02,1.53,0.00,0.02
82.646,1.53,0.00,0.02,1.53,0.00,0.02
82.647,1.53,0.00,0.02,1.53,0.00,0.02
82.648,1.53,0.00,0.02,1.53,0.00,0.02
82.649,1.53,0.00,0.02,1.53,0.00,0.02
82.650,1.53,0.00,0.02,1.53,0.00,0.02
82.651,1.53,0.00,0.02,1.53,0.00,0.02
82.652,1.53,0.00,0.02,1.53,0.00,0.02
82.653,1.53,0.00,0.02,1.53,0.00,0.02
82.654,1.53,0.00,0.02,1.53,0.00,0.02
82.655,1.53,0.00,0.02,1.53,0.00,0.02
82.656,1.53,0.00,0.02,1.53,0.00,0.02
82.657,1.53,0.00,0.02,1.53,0.00,0.02
82.658,1.53,0.00,0.02,1.53,0.00,0.02
82.659,1.53,0.00,0.02,1.53,0.00,0.02
82.660,1.53,0.00,0.02,1.53,0.00,0.02
82.661,1.53,0.00,0.02,1.53,0.00,0.02
82.662,1.53,0.00,0.02,1.53,0.00,0.02
82.663,1.53,0.00,0.02,1.53,0.00,0.02
82.664,1.53,0.00,0.02,1.53,0.00,0.02
82.665,1.53,0.00,0.02,1.53,0.00,0.02
82.666,1.53,0.00,0.02,1.53,0.00,0.02
82.667,1.53,0.00,0.02,1.53,0.00,0.02
82.668,1.53,0.00,0.02,1.53,0.00,0.02
82.669,1.53,0.00,0.02,1.53,0.00,0.02
82.670,1.53,0.00,0.02,1.53,0.00,0.02
82.671,1.53,0.00,0.02,1.53,0.00,0.02
82.672,1.53,0.00,0.02,1.53,0.00,0.02
82.673,1.53,0.00,0.02,1.53,0.00,0.02
82.674,1.53,0.00,0.02,1.53,0.00,0.02
82.675,1.53,0.00,0.02,1.53,0.00,0.02
82.676,1.53,0.00,0.02,1.53,0.00,0.02
82.677,1.53,0.00,0.02,1.53,0.00,0.02
82.678,1.53,0.00,0.02,1.53,0.00,0.02
82.679,1.53,0.00,0.02,1.53,0.00,0.02
82.680,1.53,0.00,0.02,1.53,0.00,0.02
82.681,1.53,0.00,0.02,1.53,0.00,0.02
82.682,1.53,0.00,0.02,1.53,0.00,0.02
82.683,1.53,0.00,0.02,1.53,0.00,0.02
82.684,1.53,0.00,0.02,1.53,0.00,0.02
82.685,1.53,0.00,0.02,1.53,0.00,0.02
82.686,1.53,0.00,0.02,1.53,0.00,0.02
82.687,1.53,0.00,0.02,1.53,0.00,0.02
82.688,1.53,0.00,0.02,1.53,0.00,0.02
82.689,1.53,0.00,0.02,1.53,0.00,0.02
82.690,1.53,0.00,0.02,1.53,0.00,0.02
82.691,1.53,0.00,0.02,1.53,0.00,0.02
82.692,1.53,0.00,0.02,1.53,0.00,0.02
82.693,1.53,0.00,0.02,1.53,0.00,0.02
82.694,1.53,0.00,0.02,1.53,0.00,0.02
82.695,1.53,0.00,0.02,1.53,0.00,0.02
82.696,1.53,0.00,0.02,1.53,0.00,0.02
82.697,1.53,0.00,0.02,1.53,0.00,0.02
82.698,1.53,0.00,0.02,1.53,0.00,0.02
82.699,1.53,0.00,0.02,1.53,0.00,0.02
82.700,1.53,0.00,0.02,1.53,0.00,0.02
82.701,1.53,0.00,0.02,1.53,0.00,0.02
82.702,1.53,0.00,0.02,1.53,0.00,0.02
82.703,1.53,0.00,0.02,1.53,0.00,0.02
82.704,1.53,0.00,0.02,1.53,0.00,0.02
82.705,1.53,0.00,0.02,1.53,0.00,0.02
82.706,1.53,0.00,0.02,1.53,0.00,0.02
82.707,1.53,0.00,0.02,1.53,0.00,0.02
82.708,1.53,0.00,0.02,1.53,0.00,0.02
82.709,1.53,0.00,0.02,1.53,0.00,0.02
82.710,1.53,0.00,0.02,1.53,0.00,0.02
82.711,1.53,0.00,0.02,1.53,0.00,0.02
82.712,1.53,0.00,0.02,1.53,0.00,0.02
82.713,1.53,0.00,0.02,1.53,0.00,0.02
82.714,1.53,0.00,0.02,1.53,0.00,0.02
82.715,1.53,0.00,0.02,1.53,0.00,0.02
82.716,1.53,0.00,0.02,1.53,0.00,0.02
82.717,1.53,0.00,0.02,1.53,0.00,0.02
82.718,1.53,0.00,0.02,1.53,0.00,0.02
82.719,1.53,0.00,0.02,1.53,0.00,0.02
82.720,1.53,0.00,0.02,1.53,0.00,0.02
82.721,1.53,0.00,0.02,1.53,0.00,0.02
82.722,1.53,0.00,0.02,1.53,0.00,0.02
82.723,1.53,0.00,0.02,1.53,0.00,0.02
82.724,1.53,0.00,0.02,1.53,0.00,0.02
82.725,1.53,0.00,0.02,1.53,0.00,0.02
82.726,1.53,0.00,0.02,1.53,0.00,0.02
82.727,1.53,0.00,0.02,1.53,0.00,0.02
82.728,1.53,0.00,0.02,1.53,0.00,0.02
82.729,1.53,0.00,0.02,1.53,0.00,0.02
82.730,1.53,0.00,0.02,1.53,0.00,0.02
82.731,1.53,0.00,0.02,1.53,0.00,0.02
82.732,1.53,0.00,0.02,1.53,0.00,0.02
82.733,1.53,0.00,0.02,1.53,0.00,0.02
82.734,1.53,0.00,0.02,1.53,0.00,0.02
82.735,1.53,0.00,0.02,1.53,0.00,0.02
82.736,1.53,0.00,0.02,1.53,0.00,0.02
82.737,1.53,0.00,0.02,1.53,0.00,0.02
82.738,1.53,0.00,0.02,1.53,0.00,0.02
82.739,1.53,0.00,0.02,1.53,0.00,0.02
82.740,1.53,0.00,0.02,1.53,0.00,0.02
82.741,1.53,0.00,0.02,1.53,0.00,0.02
82.742,1.53,0.00,0.02,1.53,0.00,0.02
82.743,1.53,0.00,0.02,1.53,0.00,0.02
82.744,1.53,0.00,0.02,1.53,0.00,0.02
82.745,1.53,0.00,0.02,1.53,0.00,0.02
82.746,1.53,0.00,0.02,1.53,0.00,0.02
82.747,1.53,0.00,0.02,1.53,0.00,0.02
82.748,1.53,0.00,0.02,1.53,0.00,0.02
82.749,1.53,0.00,0.02,1.53,0.00,0.02
82.750,1.53,0.00,0.02,1.53,0.00,0.02
82.751,1.53,0.00,0.02,1.53,0.00,0.02
82.752,1.53,0.00,0.02,1.53,0.00,0.02
82.753,1.53,0.00,0.02,1.53,0.00,0.02
82.754,1.53,0.00,0.02,1.53,0.00,0.02
82.755,1.53,0.00,0.02,1.53,0.00,0.02
82.756,1.53,0.00,0.02,1.53,0.00,0.02
82.757,1.53,0.00,0.02,1.53,0.00,0.02
82.758,1.53,0.00,0.02,1.53,0.00,0.02
82.759,1.53,0.00,0.02,1.53,0.00,0.02
82.760,1.53,0.00,0.02,1.53,0.00,0.02
82.761,1.53,0.00,0.02,1.53,0.00,0.02
82.762,1.53,0.00,0.02,1.53,0.00,0.02
82.763,1.53,0.00,0.02,1.53,0.00,0.02
82.764,1.53,0.00,0.02,1.53,0.00,0.02
82.765,1.53,0.00,0.02,1.53,0.00,0.02
82.766,1.53,0.00,0.02,1.53,0.00,0.02
82.767,1.53,0.00,0.02,1.53,0.00,0.02
82.768,1.53,0.00,0.02,1.53,0.00,0.02
82.769,1.53,0.00,0.02,1.53,0.00,0.02
82.770,1.53,0.00,0.02,1.53,0.00,0.02
82.771,1.53,0.00,0.02,1.53,0.00,0.02
82.772,1.53,0.00,0.02,1.53,0.00,0.02
82.773,1.53,0.00,0.02,1.53,0.00,0.02
82.774,1.53,0.00,0.02,1.53,0.00,0.02
82.775,1.53,0.00,0.02,1.53,0.00,0.02
82.776,1.53,0.00,0.02,1.53,0.00,0.02
82.777,1.53,0.00,0.02,1.53,0.00,0.02
82.778,1.53,0.00,0.02,1.53,0.00,0.02
82.779,1.53,0.00,0.02,1.53,0.00,0.02
82.780,1.53,0.00,0.02,1.53,0.00,0.02
82.781,1.53,0.00,0.02,1.53,0.00,0.02
82.782,1.53,0.00,0.02,1.53,0.00,0.02
82.783,1.53,0.00,0.02,1.53,0.00,0.02
82.784,1.53,0.00,0.02,1.53,0.00,0.02
82.785,1.53,0.00,0.02,1.53,0.00,0.02
82.786,1.53,0.00,0.02,1.53,0.00,0.02
82.787,1.53,0.00,0.02,1.53,0.00,0.02
82.788,1.53,0.00,0.02,1.53,0.00,0.02
82.789,1.53,0.00,0.02,1.53,0.00,0.02
82.790,1.53,0.00,0.02,1.53,0.00,0.02
82.791,1.53,0.00,0.02,1.53,0.00,0.02
82.792,1.53,0.00,0.02,1.53,0.00,0.02
82.793,1.53,0.00,0.02,1.53,0.00,0.02
82.794,1.53,0.00,0.02,1.53,0.00,0.02
82.795,1.53,0.00,0.02,1.53,0.00,0.02
82.796,1.53,0.00,0.02,1.53,0.00,0.02
82.797,1.53,0.00,0.02,1.53,0.00,0.02
82.798,1.53,0.00,0.02,1.53,0.00,0.02
82.799,1.53,0.00,0.02,1.53,0.00,0.02
82.800,1.53,0.00,0.02,1.53,0.00,0.02
82.801,1.53,0.00,0.02,1.53,0.00,0.02
82.802,1.53,0.00,0.02,1.53,0.00,0.02
82.803,1.53,0.00,0.02,1.53,0.00,0.02
82.804,1.53,0.00,0.02,1.53,0.00,0.02
82.805,1.53,0.00,0.02,1.53,0.00,0.02
82.806,1.53,0.00,0.02,1.53,0.00,0.02
82.807,1.53,0.00,0.02,1.53,0.00,0.02
82.808,1.53,0.00,0.02,1.53,0.00,0.02
82.809,1.53,0.00,0.02,1.53,0.00,0.02
82.810,1.53,0.00,0.02,1.53,0.00,0.02
82.811,1.53,0.00,0.02,1.53,0.00,0.02
82.812,1.53,0.00,0.02,1.53,0.00,0.02
82.813,1.53,0.00,0.02,1.53,0.00,0.02
82.814,1.53,0.00,0.02,1.53,0.00,0.02
82.815,1.53,0.00,0.02,1.53,0.00,0.02
82.816,1.53,0.00,0.02,1.53,0.00,0.02
82.817,1.53,0.00,0.02,1.53,0.00,0.02
82.818,1.53,0.00,0.02,1.53,0.00,0.02
82.819,1.53,0.00,0.02,1.53,0.00,0.02
82.820,1.53,0.00,0.02,1.53,0.00,0.02
82.821,1.53,0.00,0.02,1.53,0.00,0.02
82.822,1.53,0.00,0.02,1.53,0.00,0.02
82.823,1.53,0.00,0.02,1.53,0.00,0.02
82.824,1.53,0.00,0.02,1.53,0.00,0.02
82.825,1.53,0.00,0.02,1.53,0.00,0.02
82.826,1.53,0.00,0.02,1.53,0.00,0.02
82.827,1.53,0.00,0.02,1.53,0.00,0.02
82.828,1.53,0.00,0.02,1.53,0.00,0.02
82.829,1.53,0.00,0.02,1.53,0.00,0.02
82.830,1.53,0.00,0.02,1.53,0.00,0.02
82.831,1.53,0.00,0.02,1.53,0.00,0.02
82.832,1.53,0.00,0.02,1.53,0.00,0.02
82.833,1.53,0.00,0.02,1.53,0.00,0.02
82.834,1.53,0.00,0.02,1.53,0.00,0.02
82.835,1.53,0.00,0.02,1.53,0.00,0.02
82.836,1.53,0.00,0.02,1.53,0.00,0.02
82.837,1.53,0.00,0.02,1.53,0.00,0.02
82.838,1.53,0.00,0.02,1.53,0.00,0.02
82.839,1.53,0.00,0.02,1.53,0.00,0.02
82.840,1.53,0.00,0.02,1.53,0.00,0.02
82.841,1.53,0.00,0.02,1.53,0.00,0.02
82.842,1.53,0.00,0.02,1.53,0.00,0.02
82.843,1.53,0.00,0.02,1.53,0.00,0.02
82.844,1.53,0.00,0.02,1.53,0.00,0.02
82.845,1.53,0.00,0.02,1.53,0.00,0.02
82.846,1.53,0.00,0.02,1.53,0.00,0.02
82.847,1.53,0.00,0.02,1.53,0.00,0.02
82.848,1.53,0.00,0.02,1.53,0.00,0.02
82.849,1.53,0.00,0.02,1.53,0.00,0.02
82.850,1.53,0.00,0.02,1.53,0.00,0.02
82.851,1.53,0.00,0.02,1.53,0.00,0.02
82.852,1.53,0.00,0.02,1.53,0.00,0.02
82.853,1.52,0.00,0.02,1.53,0.00,0.02
82.854,1.52,0.00,0.02,1.53,0.00,0.02
82.855,1.52,0.00,0.02,1.53,0.00,0.02
82.856,1.52,0.00,0.02,1.53,0.00,0.02
82.857,1.52,0.00,0.02,1.53,0.00,0.02
82.858,1.52,0.00,0.02,1.53,0.00,0.02
82.859,1.52,0.00,0.02,1.53,0.00,0.02
82.860,1.52,0.00,0.02,1.53,0.00,0.02
82.861,1.52,0.00,0.02,1.53,0.00,0.02
82.862,1.52,0.00,0.02,1.53,0.00,0.02
82.863,1.52,0.00,0.02,1.53,0.00,0.02
82.864,1.52,0.00,0.02,1.53,0.00,0.02
82.865,1.52,0.00,0.02,1.53,0.00,0.02
82.866,1.52,0.00,0.02,1.53,0.00,0.02
82.867,1.52,0.00,0.02,1.53,0.00,0.02
82.868,1.52,0.00,0.02,1.53,0.00,0.02
82.869,1.52,0.00,0.02,1.53,0.00,0.02
82.870,1.52,0.00,0.02,1.53,0.00,0.02
82.871,1.52,0.00,0.02,1.53,0.00,0.02
82.872,1.52,0.00,0.02,1.53,0.00,0.02
82.873,1.52,0.00,0.02,1.53,0.00,0.02
82.874,1.52,0.00,0.02,1.53,0.00,0.02
82.875,1.52,0.00,0.02,1.53,0.00,0.02
82.876,1.52,0.00,0.02,1.53,0.00,0.02
82.877,1.52,0.00,0.02,1.53,0.00,0.02
82.878,1.52,0.00,0.02,1.53,0.00,0.02
82.879,1.52,0.00,0.02,1.53,0.00,0.02
82.880,1.52,0.00,0.02,1.53,0.00,0.02
82.881,1.52,0.00,0.02,1.53,0.00,0.02
82.882,1.52,0.00,0.02,1.53,0.00,0.02
82.883,1.52,0.00,0.02,1.53,0.00,0.02
82.884,1.52,0.00,0.02,1.53,0.00,0.02
82.885,1.52,0.00,0.02,1.53,0.00,0.02
82.886,1.52,0.00,0.02,1.53,0.00,0.02
82.887,1.52,0.00,0.02,1.53,0.00,0.02
82.888,1.52,0.00,0.02,1.53,0.00,0.02
82.889,1.52,0.00,0.02,1.53,0.00,0.02
82.890,1.52,0.00,0.02,1.53,0.00,0.02
82.891,1.52,0.00,0.02,1.53,0.00,0.02
82.892,1.52,0.00,0.02,1.53,0.00,0.02
82.893,1.52,0.00,0.02,1.53,0.00,0.02
82.894,1.52,0.00,0.02,1.53,0.00,0.02
82.895,1.52,0.00,0.02,1.53,0.00,0.02
82.896,1.52,0.00,0.02,1.53,0.00,0.02
82.897,1.52,0.00,0.02,1.53,0.00,0.02
82.898,1.52,0.00,0.02,1.53,0.00,0.02
82.899,1.52,0.00,0.02,1.53,0.00,0.02
82.900,1.52,0.00,0.02,1.53,0.00,0.02
82.901,1.52,0.00,0.02,1.53,0.00,0.02
82.902,1.52,0.00,0.02,1.53,0.00,0.02
82.903,1.52,0.00,0.02,1.53,0.00,0.02
82.904,1.52,0.00,0.02,1.53,0.00,0.02
82.905,1.52,0.00,0.02,1.53,0.00,0.02
82.906,1.52,0.00,0.02,1.53,0.00,0.02
82.907,1.52,0.00,0.02,1.53,0.00,0.02
82.908,1.52,0.00,0.02,1.53,0.00,0.02
82.909,1.52,0.00,0.02,1.53,0.00,0.02
82.910,1.52,0.00,0.02,1.53,0.00,0.02
82.911,1.52,0.00,0.02,1.53,0.00,0.02
82.912,1.52,0.00,0.02,1.53,0.00,0.02
82.913,1.52,0.00,0.02,1.53,0.00,0.02
82.914,1.52,0.00,0.02,1.53,0.00,0.02
82.915,1.52,0.00,0.02,1.53,0.00,0.02
82.916,1.52,0.00,0.02,1.53,0.00,0.02
82.917,1.52,0.00,0.02,1.53,0.00,0.02
82.918,1.52,0.00,0.02,1.52,0.00,0.02
82.919,1.52,0.00,0.02,1.52,0.00,0.02
82.920,1.52,0.00,0.02,1.52,0.00,0.02
82.921,1.52,0.00,0.02,1.52,0.00,0.02
82.922,1.52,0.00,0.02,1.52,0.00,0.02
82.923,1.52,0.00,0.02,1.52,0.00,0.02
82.924,1.52,0.00,0.02,1.52,0.00,0.02
82.925,1.52,0.00,0.02,1.52,0.00,0.02
82.926,1.52,0.00,0.02,1.52,0.00,0.02
82.927,1.52,0.00,0.02,1.52,0.00,0.02
82.928,1.52,0.00,0.02,1.52,0.00,0.02
82.929,1.52,0.00,0.02,1.52,0.00,0.02
82.930,1.52,0.00,0.02,1.52,0.00,0.02
82.931,1.52,0.00,0.02,1.52,0.00,0.02
82.932,1.52,0.00,0.02,1.52,0.00,0.02
82.933,1.52,0.00,0.02,1.52,0.00,0.02
82.934,1.52,0.00,0.02,1.52,0.00,0.02
82.935,1.52,0.00,0.02,1.52,0.00,0.02
82.936,1.52,0.00,0.02,1.52,0.00,0.02
82.937,1.52,0.00,0.02,1.52,0.00,0.02
82.938,1.52,0.00,0.02,1.52,0.00,0.02
82.939,1.52,0.00,0.02,1.52,0.00,0.02
82.940,1.52,0.00,0.02,1.52,0.00,0.02
82.941,1.52,0.00,0.02,1.52,0.00,0.02
82.942,1.52,0.00,0.02,1.52,0.00,0.02
82.943,1.52,0.00,0.02,1.52,0.00,0.02
82.944,1.52,0.00,0.02,1.52,0.00,0.02
82.945,1.52,0.00,0.02,1.52,0.00,0.02
82.946,1.52,0.00,0.02,1.52,0.00,0.02
82.947,1.52,0.00,0.02,1.52,0.00,0.02
82.948,1.52,0.00,0.02,1.52,0.00,0.02
82.949,1.52,0.00,0.02,1.52,0.00,0.02
82.950,1.52,0.00,0.02,1.52,0.00,0.02
82.951,1.52,0.00,0.02,1.52,0.00,0.02
82.952,1.52,0.00,0.02,1.52,0.00,0.02
82.953,1.52,0.00,0.02,1.52,0.00,0.02
82.954,1.52,0.00,0.02,1.52,0.00,0.02
82.955,1.52,0.00,0.02,1.52,0.00,0.02
82.956,1.52,0.00,0.02,1.52,0.00,0.02
82.957,1.52,0.00,0.02,1.52,0.00,0.02
82.958,1.52,0.00,0.02,1.52,0.00,0.02
82.959,1.52,0.00,0.02,1.52,0.00,0.02
82.960,1.52,0.00,0.02,1.52,0.00,0.02
82.961,1.52,0.00,0.02,1.52,0.00,0.02
82.962,1.52,0.00,0.02,1.52,0.00,0.02
82.963,1.52,0.00,0.02,1.52,0.00,0.02
82.964,1.52,0.00,0.02,1.52,0.00,0.02
82.965,1.52,0.00,0.02,1.52,0.00,0.02
82.966,1.52,0.00,0.02,1.52,0.00,0.02
82.967,1.52,0.00,0.02,1.52,0.00,0.02
82.968,1.52,0.00,0.02,1.52,0.00,0.02
82.969,1.52,0.00,0.02,1.52,0.00,0.02
82.970,1.52,0.00,0.02,1.52,0.00,0.02
82.971,1.52,0.00,0.02,1.52,0.00,0.02
82.972,1.52,0.00,0.02,1.52,0.00,0.02
82.973,1.52,0.00,0.02,1.52,0.00,0.02
82.974,1.52,0.00,0.02,1.52,0.00,0.02
82.975,1.52,0.00,0.02,1.52,0.00,0.02
82.976,1.52,0.00,0.02,1.52,0.00,0.02
82.977,1.52,0.00,0.02,1.52,0.00,0.02
82.978,1.52,0.00,0.02,1.52,0.00,0.02
82.979,1.52,0.00,0.02,1.52,0.00,0.02
82.980,1.52,0.00,0.02,1.52,0.00,0.02
82.981,1.52,0.00,0.02,1.52,0.00,0.02
